Entity,Code,Day,"Cumulative excess deaths per 100,000 people (central estimate)","Cumulative excess deaths per 100,000 people (95% CI, lower bound)","Cumulative excess deaths per 100,000 people (95% CI, upper bound)","Total confirmed deaths due to COVID-19 per 100,000 people"
Monaco,MCO,2021-06-14,424.60202,424.60202,424.60202,84.72618
Monaco,MCO,2021-06-21,420.1709,420.1709,420.1709,84.72618
Monaco,MCO,2021-06-28,415.73978,415.73978,415.73978,84.72618
Monaco,MCO,2021-07-05,417.61215,417.61215,417.61215,84.72618
Monaco,MCO,2021-07-12,419.48453,419.48453,419.48453,84.72618
Monaco,MCO,2021-07-19,421.35693,421.35693,421.35693,84.72618
Monaco,MCO,2021-07-26,423.2293,423.2293,423.2293,84.72618
Monaco,MCO,2021-08-02,430.6709,430.6709,430.6709,84.72618
Monaco,MCO,2021-08-09,438.1125,438.1125,438.1125,84.72618
Monaco,MCO,2021-08-16,445.55408,445.55408,445.55408,89.8611
Monaco,MCO,2021-08-23,452.99567,452.99567,452.99567,89.8611
Monaco,MCO,2021-08-30,460.43726,460.43726,460.43726,89.8611
Monaco,MCO,2021-09-06,466.62064,466.62064,466.62064,89.8611
Monaco,MCO,2021-09-13,472.804,472.804,472.804,89.8611
Monaco,MCO,2021-09-20,478.98737,478.98737,478.98737,89.8611
Monaco,MCO,2021-09-27,485.17072,485.17072,485.17072,89.8611
Monaco,MCO,2021-10-04,491.25095,491.25095,491.25095,89.8611
Monaco,MCO,2021-10-11,497.33118,497.33118,497.33118,89.8611
Monaco,MCO,2021-10-18,503.4114,503.4114,503.4114,89.8611
Monaco,MCO,2021-10-25,509.49164,509.49164,509.49164,89.8611
Monaco,MCO,2021-11-01,502.11914,502.11914,502.11914,92.42856
Monaco,MCO,2021-11-08,494.74664,494.74664,494.74664,92.42856
Monaco,MCO,2021-11-15,487.37418,487.37418,487.37418,92.42856
Monaco,MCO,2021-11-22,480.00168,480.00168,480.00168,92.42856
Monaco,MCO,2021-11-29,472.62918,472.62918,472.62918,92.42856
Monaco,MCO,2021-12-06,484.6499,484.6499,484.6499,92.42856
Monaco,MCO,2021-12-13,496.67062,496.67062,496.67062,92.42856
Monaco,MCO,2021-12-20,508.6913,508.6913,508.6913,92.42856
Monaco,MCO,2021-12-27,520.71204,520.71204,520.71204,97.563484
Monaco,MCO,2022-01-03,524.8966,524.8966,524.8966,100.13094
Monaco,MCO,2022-01-10,529.0812,529.0812,529.0812,107.83332
Monaco,MCO,2022-01-17,533.26575,533.26575,533.26575,112.96824
Monaco,MCO,2022-01-24,537.4503,537.4503,537.4503,115.5357
Monaco,MCO,2022-01-31,541.6349,541.6349,541.6349,118.10316
Monaco,MCO,2022-02-07,538.20245,538.20245,538.20245,123.23808
Monaco,MCO,2022-02-14,534.77,534.77,534.77,128.373
Monaco,MCO,2022-02-21,531.3376,531.3376,531.3376,130.94046
Monaco,MCO,2022-02-28,527.90515,527.90515,527.90515,130.94046
Monaco,MCO,2022-03-07,534.97943,534.97943,534.97943,130.94046
Monaco,MCO,2022-03-14,542.0538,542.0538,542.0538,133.50792
Monaco,MCO,2022-03-21,549.12805,549.12805,549.12805,138.64284
Monaco,MCO,2022-03-28,556.2024,556.2024,556.2024,138.64284
Monaco,MCO,2022-04-04,564.0275,564.0275,564.0275,138.64284
Monaco,MCO,2022-04-11,571.8526,571.8526,571.8526,141.2103
Monaco,MCO,2022-04-18,579.67773,579.67773,579.67773,143.77776
Monaco,MCO,2022-04-25,587.50287,587.50287,587.50287,146.34521
Monaco,MCO,2022-05-02,592.47327,592.47327,592.47327,146.34521
Monaco,MCO,2022-05-09,597.4436,597.4436,597.4436,146.34521
Monaco,MCO,2022-05-16,602.414,602.414,602.414,146.34521
Monaco,MCO,2022-05-23,607.3844,607.3844,607.3844,146.34521
Monaco,MCO,2022-05-30,612.3548,612.3548,612.3548,146.34521
Monaco,MCO,2022-06-06,616.9828,616.9828,616.9828,146.34521
Monaco,MCO,2022-06-13,621.6107,621.6107,621.6107,146.34521
Monaco,MCO,2022-06-20,626.2387,626.2387,626.2387,146.34521
Monaco,MCO,2022-06-27,630.8667,630.8667,630.8667,146.34521
Monaco,MCO,2022-07-04,634.10443,634.10443,634.10443,151.48015
Monaco,MCO,2022-07-11,637.3422,637.3422,637.3422,154.0476
Monaco,MCO,2022-07-18,640.57996,640.57996,640.57996,156.61507
Monaco,MCO,2022-07-25,643.8177,643.8177,643.8177,156.61507
Monaco,MCO,2022-08-01,648.293,648.293,648.293,156.61507
Monaco,MCO,2022-08-08,652.7684,652.7684,652.7684,156.61507
Monaco,MCO,2022-08-15,657.2437,657.2437,657.2437,156.61507
Monaco,MCO,2022-08-22,661.71906,661.71906,661.71906,156.61507
Monaco,MCO,2022-08-29,666.1944,666.1944,666.1944,156.61507
Monaco,MCO,2022-09-05,673.76373,673.76373,673.76373,156.61507
Monaco,MCO,2022-09-12,681.3331,681.3331,681.3331,161.74998
Monaco,MCO,2022-09-19,688.90247,688.90247,688.90247,161.74998
Monaco,MCO,2022-09-26,696.4718,696.4718,696.4718,161.74998
Monaco,MCO,2022-10-03,701.4422,701.4422,701.4422,161.74998
Monaco,MCO,2022-10-10,706.4126,706.4126,706.4126,161.74998
Monaco,MCO,2022-10-17,711.38293,711.38293,711.38293,161.74998
Monaco,MCO,2022-10-24,716.35333,716.35333,716.35333,164.31744
Monaco,MCO,2022-10-31,721.3237,721.3237,721.3237,166.8849
Monaco,MCO,2022-11-07,715.9766,715.9766,715.9766,166.8849
Monaco,MCO,2022-11-14,710.6296,710.6296,710.6296,166.8849
Monaco,MCO,2022-11-21,705.2825,705.2825,705.2825,166.8849
Monaco,MCO,2022-11-28,699.9354,699.9354,699.9354,166.8849
Monaco,MCO,2022-12-05,705.2771,705.2771,705.2771,166.8849
Monaco,MCO,2022-12-12,710.6187,710.6187,710.6187,166.8849
Monaco,MCO,2022-12-19,715.9604,715.9604,715.9604,166.8849
Monaco,MCO,2022-12-26,721.30206,721.30206,721.30206,166.8849
Monaco,MCO,2023-01-02,723.7274,720.0812,727.43494,166.8849
Monaco,MCO,2023-01-09,725.8053,719.1775,733.21234,166.8849
Monaco,MCO,2023-01-16,726.6443,718.0699,738.9697,166.8849
Monaco,MCO,2023-01-23,727.3784,717.0364,744.113,166.8849
Monaco,MCO,2023-01-30,728.4917,716.627,749.3079,166.8849
Monaco,MCO,2023-02-06,732.41785,718.12335,757.7853,172.01982
Monaco,MCO,2023-02-13,732.69055,716.5651,762.33905,172.01982
Monaco,MCO,2023-02-20,732.5869,715.06177,766.0279,172.01982
Monaco,MCO,2023-02-27,732.35333,713.6292,771.02496,172.01982
Monaco,MCO,2023-03-06,732.2463,712.4973,775.0795,172.01982
Monaco,MCO,2023-03-13,732.30096,711.1719,779.7742,172.01982
Monaco,MCO,2023-03-20,732.524,710.0645,784.3363,172.01982
Monaco,MCO,2023-03-27,732.6949,708.95526,789.1802,172.01982
Monaco,MCO,2023-04-03,732.9103,707.8454,794.077,172.01982
Monaco,MCO,2023-04-10,733.3327,706.5782,799.2709,172.01982
Monaco,MCO,2023-04-17,733.8766,705.0888,804.27527,172.01982
Monaco,MCO,2023-04-24,733.97064,704.10626,809.05676,172.01982
Monaco,MCO,2023-05-01,734.29956,703.1516,812.5578,172.01982
Monaco,MCO,2023-05-08,735.1469,701.609,815.85345,172.01982
Monaco,MCO,2023-05-15,736.31165,700.076,821.26434,172.01982
Monaco,MCO,2023-05-22,737.1639,698.7989,825.7742,172.01982
Monaco,MCO,2023-05-29,737.99634,697.60736,829.4403,172.01982
Monaco,MCO,2023-06-05,738.9549,696.4206,833.3275,172.01982
Monaco,MCO,2023-06-12,740.2567,694.952,838.7644,172.01982
Monaco,MCO,2023-06-19,741.10583,693.7163,841.74097,172.01982
Monaco,MCO,2023-06-26,741.8704,692.26276,845.6173,172.01982
Monaco,MCO,2023-07-03,742.49756,690.8955,849.4246,172.01982
Monaco,MCO,2023-07-10,743.243,689.33075,852.3815,172.01982
Monaco,MCO,2023-07-17,743.83295,687.78314,855.5224,172.01982
Monaco,MCO,2023-07-24,744.4122,686.27136,859.3431,172.01982
Monaco,MCO,2023-07-31,745.1613,684.7739,862.6445,172.01982
Monaco,MCO,2023-08-07,745.893,683.40594,866.8333,172.01982
Monaco,MCO,2023-08-14,747.594,681.9294,871.7841,172.01982
Monaco,MCO,2023-08-21,749.3647,680.6072,876.1949,172.01982
Monaco,MCO,2023-08-28,750.7376,678.9541,880.3724,172.01982
Monaco,MCO,2023-09-04,752.3815,677.481,885.7469,172.01982
Monaco,MCO,2023-09-11,753.8871,676.4443,891.32184,172.01982
Monaco,MCO,2023-09-18,755.25867,675.4668,896.94403,172.01982
Monaco,MCO,2023-09-25,757.29193,673.3848,903.49695,172.01982
Monaco,MCO,2023-10-02,758.7043,671.33936,910.40753,172.01982
Monaco,MCO,2023-10-09,760.1441,669.276,916.9651,172.01982
Monaco,MCO,2023-10-16,761.8738,667.8062,922.3398,172.01982
Monaco,MCO,2023-10-23,763.55664,666.5667,927.06287,172.01982
Monaco,MCO,2023-10-30,764.7325,665.1556,931.8332,172.01982
Monaco,MCO,2023-11-06,766.1992,663.8318,936.78314,172.01982
Monaco,MCO,2023-11-13,767.71375,663.6621,941.73975,172.01982
Monaco,MCO,2023-11-20,769.47125,663.4913,946.3856,172.01982
Monaco,MCO,2023-11-27,771.10803,663.27313,951.489,172.01982
Monaco,MCO,2023-12-04,772.3533,662.8035,955.61884,172.01982
Monaco,MCO,2023-12-11,773.6007,662.27045,959.7179,172.01982
Monaco,MCO,2023-12-18,774.84576,661.8707,963.4217,172.01982
Monaco,MCO,2023-12-25,775.6597,661.0938,966.6524,172.01982
Monaco,MCO,2024-01-01,776.30505,659.9825,968.1741,172.01982
Monaco,MCO,2024-01-08,776.7481,658.6178,970.2274,172.01982
Monaco,MCO,2024-01-15,777.3312,657.2272,972.2629,172.01982
Monaco,MCO,2024-01-22,777.91425,655.8538,974.4238,172.01982
Monaco,MCO,2024-01-29,778.176,654.2066,977.07745,172.01982
Monaco,MCO,2024-02-05,778.7572,652.4329,980.6932,172.01982
Monaco,MCO,2024-02-12,778.9559,650.9594,983.3114,172.01982
Monaco,MCO,2024-02-19,779.14636,648.48364,985.8758,172.01982
Monaco,MCO,2024-02-26,779.4563,646.2466,991.2038,172.01982
Monaco,MCO,2024-03-04,779.7059,644.2353,996.64996,172.01982
Monaco,MCO,2024-03-11,779.96173,642.42755,1001.8152,172.01982
Monaco,MCO,2024-03-18,780.2563,640.6022,1005.7193,172.01982
Monaco,MCO,2024-03-25,780.61914,638.86786,1007.77216,172.01982
Monaco,MCO,2024-04-01,780.79865,636.83563,1009.371,172.01982
Monaco,MCO,2024-04-08,781.0286,634.55756,1011.51056,172.01982
Monaco,MCO,2024-04-15,781.24286,631.8543,1014.91595,172.01982
Monaco,MCO,2024-04-22,781.54596,629.8967,1018.91583,172.01982
Monaco,MCO,2024-04-29,782.2338,628.28467,1023.0008,172.01982
Monaco,MCO,2024-05-06,782.7771,626.56604,1026.9033,172.01982
Monaco,MCO,2024-05-13,784.1265,625.061,1031.044,172.01982
Monaco,MCO,2024-05-20,785.2575,623.26825,1034.9386,172.01982
Monaco,MCO,2024-05-27,786.4124,622.6471,1043.7456,172.01982
Monaco,MCO,2024-06-03,787.88165,621.8817,1048.2042,172.01982
Monaco,MCO,2024-06-10,789.4294,620.46484,1050.925,172.01982
Monaco,MCO,2024-06-17,789.81024,619.05725,1049.2501,172.01982
Mongolia,MNG,2020-01-06,0.0,0.0,0.0,0.0
Mongolia,MNG,2020-01-13,0.0,0.0,0.0,0.0
Mongolia,MNG,2020-01-20,0.0,0.0,0.0,0.0
Mongolia,MNG,2020-01-27,-0.59513336,-0.59513336,-0.59513336,0.0
Mongolia,MNG,2020-02-03,-1.1547091,-1.1547091,-1.1547091,0.0
Mongolia,MNG,2020-02-10,-1.7142849,-1.7142849,-1.7142849,0.0
Mongolia,MNG,2020-02-17,-2.2738607,-2.2738607,-2.2738607,0.0
Mongolia,MNG,2020-02-24,-2.8334365,-2.8334365,-2.8334365,0.0
Mongolia,MNG,2020-03-02,-4.193446,-4.193446,-4.193446,0.0
Mongolia,MNG,2020-03-09,-5.5534563,-5.5534563,-5.5534563,0.0
Mongolia,MNG,2020-03-16,-6.913466,-6.913466,-6.913466,0.0
Mongolia,MNG,2020-03-23,-8.273476,-8.273476,-8.273476,0.0
Mongolia,MNG,2020-03-30,-9.633486,-9.633486,-9.633486,0.0
Mongolia,MNG,2020-04-06,-10.265032,-10.265032,-10.265032,0.0
Mongolia,MNG,2020-04-13,-10.896578,-10.896578,-10.896578,0.0
Mongolia,MNG,2020-04-20,-11.528125,-11.528125,-11.528125,0.0
Mongolia,MNG,2020-04-27,-12.159671,-12.159671,-12.159671,0.0
Mongolia,MNG,2020-05-04,-13.4319725,-13.4319725,-13.4319725,0.0
Mongolia,MNG,2020-05-11,-14.704274,-14.704274,-14.704274,0.0
Mongolia,MNG,2020-05-18,-15.976576,-15.976576,-15.976576,0.0
Mongolia,MNG,2020-05-25,-17.248878,-17.248878,-17.248878,0.0
Mongolia,MNG,2020-06-01,-17.793913,-17.793913,-17.793913,0.0
Mongolia,MNG,2020-06-08,-18.338947,-18.338947,-18.338947,0.0
Mongolia,MNG,2020-06-15,-18.88398,-18.88398,-18.88398,0.0
Mongolia,MNG,2020-06-22,-19.429014,-19.429014,-19.429014,0.0
Mongolia,MNG,2020-06-29,-19.974049,-19.974049,-19.974049,0.0
Mongolia,MNG,2020-07-06,-20.193855,-20.193855,-20.193855,0.0
Mongolia,MNG,2020-07-13,-20.41366,-20.41366,-20.41366,0.0
Mongolia,MNG,2020-07-20,-20.633467,-20.633467,-20.633467,0.0
Mongolia,MNG,2020-07-27,-20.853271,-20.853271,-20.853271,0.0
Mongolia,MNG,2020-08-03,-21.481052,-21.481052,-21.481052,0.0
Mongolia,MNG,2020-08-10,-22.108833,-22.108833,-22.108833,0.0
Mongolia,MNG,2020-08-17,-22.736614,-22.736614,-22.736614,0.0
Mongolia,MNG,2020-08-24,-23.364395,-23.364395,-23.364395,0.0
Mongolia,MNG,2020-08-31,-23.992176,-23.992176,-23.992176,0.0
Mongolia,MNG,2020-09-07,-24.27081,-24.27081,-24.27081,0.0
Mongolia,MNG,2020-09-14,-24.549442,-24.549442,-24.549442,0.0
Mongolia,MNG,2020-09-21,-24.828074,-24.828074,-24.828074,0.0
Mongolia,MNG,2020-09-28,-25.106707,-25.106707,-25.106707,0.0
Mongolia,MNG,2020-10-05,-25.297276,-25.297276,-25.297276,0.0
Mongolia,MNG,2020-10-12,-25.487844,-25.487844,-25.487844,0.0
Mongolia,MNG,2020-10-19,-25.678415,-25.678415,-25.678415,0.0
Mongolia,MNG,2020-10-26,-25.868984,-25.868984,-25.868984,0.0
Mongolia,MNG,2020-11-02,-26.495039,-26.495039,-26.495039,0.0
Mongolia,MNG,2020-11-09,-27.121092,-27.121092,-27.121092,0.0
Mongolia,MNG,2020-11-16,-27.747145,-27.747145,-27.747145,0.0
Mongolia,MNG,2020-11-23,-28.373198,-28.373198,-28.373198,0.0
Mongolia,MNG,2020-11-30,-28.999252,-28.999252,-28.999252,0.0
Mongolia,MNG,2020-12-07,-31.211092,-31.211092,-31.211092,0.0
Mongolia,MNG,2020-12-14,-33.42293,-33.42293,-33.42293,0.0
Mongolia,MNG,2020-12-21,-35.634773,-35.634773,-35.634773,0.029533243
Mongolia,MNG,2020-12-28,-37.846615,-37.846615,-37.846615,0.029533243
Mongolia,MNG,2021-01-04,-40.000736,-40.000736,-40.000736,0.029533243
Mongolia,MNG,2021-01-11,-42.154858,-42.154858,-42.154858,0.029533243
Mongolia,MNG,2021-01-18,-44.308983,-44.308983,-44.308983,0.029533243
Mongolia,MNG,2021-01-25,-46.463104,-46.463104,-46.463104,0.059066486
Mongolia,MNG,2021-02-01,-47.27257,-47.27257,-47.27257,0.059066486
Mongolia,MNG,2021-02-08,-48.08204,-48.08204,-48.08204,0.059066486
Mongolia,MNG,2021-02-15,-48.891502,-48.891502,-48.891502,0.059066486
Mongolia,MNG,2021-02-22,-49.70097,-49.70097,-49.70097,0.059066486
Mongolia,MNG,2021-03-01,-50.60003,-50.60003,-50.60003,0.059066486
Mongolia,MNG,2021-03-08,-51.499084,-51.499084,-51.499084,0.08859973
Mongolia,MNG,2021-03-15,-52.39814,-52.39814,-52.39814,0.11813297
Mongolia,MNG,2021-03-22,-53.2972,-53.2972,-53.2972,0.14766622
Mongolia,MNG,2021-03-29,-54.196255,-54.196255,-54.196255,0.17719945
Mongolia,MNG,2021-04-05,-53.763523,-53.763523,-53.763523,0.3543989
Mongolia,MNG,2021-04-12,-53.33079,-53.33079,-53.33079,0.67926455
Mongolia,MNG,2021-04-19,-52.89806,-52.89806,-52.89806,1.4471289
Mongolia,MNG,2021-04-26,-52.46533,-52.46533,-52.46533,2.4512591
Mongolia,MNG,2021-05-03,-53.10392,-53.10392,-53.10392,3.8688548
Mongolia,MNG,2021-05-10,-53.74251,-53.74251,-53.74251,4.872985
Mongolia,MNG,2021-05-17,-54.381104,-54.381104,-54.381104,5.965715
Mongolia,MNG,2021-05-24,-55.01969,-55.01969,-55.01969,6.5859127
Mongolia,MNG,2021-05-31,-55.658283,-55.658283,-55.658283,7.47191
Mongolia,MNG,2021-06-07,-53.525524,-53.525524,-53.525524,8.505573
Mongolia,MNG,2021-06-14,-51.39276,-51.39276,-51.39276,10.188969
Mongolia,MNG,2021-06-21,-49.260002,-49.260002,-49.260002,12.374429
Mongolia,MNG,2021-06-28,-47.12724,-47.12724,-47.12724,14.146422
Mongolia,MNG,2021-07-05,-44.706684,-44.706684,-44.706684,16.184217
Mongolia,MNG,2021-07-12,-42.286125,-42.286125,-42.286125,17.86761
Mongolia,MNG,2021-07-19,-39.865566,-39.865566,-39.865566,18.812675
Mongolia,MNG,2021-07-26,-37.445007,-37.445007,-37.445007,20.31887
Mongolia,MNG,2021-08-02,-35.897545,-35.897545,-35.897545,21.323
Mongolia,MNG,2021-08-09,-34.35008,-34.35008,-34.35008,22.238531
Mongolia,MNG,2021-08-16,-32.802612,-32.802612,-32.802612,22.917795
Mongolia,MNG,2021-08-23,-31.25515,-31.25515,-31.25515,23.68566
Mongolia,MNG,2021-08-30,-29.707685,-29.707685,-29.707685,24.660257
Mongolia,MNG,2021-09-06,-25.852924,-25.852924,-25.852924,26.136919
Mongolia,MNG,2021-09-13,-21.998161,-21.998161,-21.998161,28.735844
Mongolia,MNG,2021-09-20,-18.1434,-18.1434,-18.1434,30.891771
Mongolia,MNG,2021-09-27,-14.28864,-14.28864,-14.28864,34.022293
Mongolia,MNG,2021-10-04,-8.795644,-8.795644,-8.795644,37.62535
Mongolia,MNG,2021-10-11,-3.3026478,-3.3026478,-3.3026478,40.667274
Mongolia,MNG,2021-10-18,2.1903484,2.1903484,2.1903484,43.7978
Mongolia,MNG,2021-10-25,7.6833444,7.6833444,7.6833444,47.046455
Mongolia,MNG,2021-11-01,11.540852,11.540852,11.540852,49.37958
Mongolia,MNG,2021-11-08,15.398359,15.398359,15.398359,51.505974
Mongolia,MNG,2021-11-15,19.255867,19.255867,19.255867,53.602833
Mongolia,MNG,2021-11-22,23.113375,23.113375,23.113375,55.37483
Mongolia,MNG,2021-11-29,26.970882,26.970882,26.970882,56.76289
Mongolia,MNG,2021-12-06,28.389442,28.389442,28.389442,57.41262
Mongolia,MNG,2021-12-13,29.808004,29.808004,29.808004,57.973755
Mongolia,MNG,2021-12-20,31.226564,31.226564,31.226564,58.23955
Mongolia,MNG,2021-12-27,32.645126,32.645126,32.645126,58.505352
Mongolia,MNG,2022-01-03,31.649632,31.649632,31.649632,58.682552
Mongolia,MNG,2022-01-10,30.65414,30.65414,30.65414,59.096016
Mongolia,MNG,2022-01-17,29.658648,29.658648,29.658648,59.450417
Mongolia,MNG,2022-01-24,28.663157,28.663157,28.663157,59.686684
Mongolia,MNG,2022-01-31,27.667664,27.667664,27.667664,60.12968
Mongolia,MNG,2022-02-07,28.5669,28.5669,28.5669,60.69081
Mongolia,MNG,2022-02-14,29.466137,29.466137,29.466137,61.251945
Mongolia,MNG,2022-02-21,30.365376,30.365376,30.365376,61.635876
Mongolia,MNG,2022-02-28,31.264612,31.264612,31.264612,61.901676
Mongolia,MNG,2022-03-07,30.999266,30.999266,30.999266,62.13794
Mongolia,MNG,2022-03-14,30.733921,30.733921,30.733921,62.167473
Mongolia,MNG,2022-03-21,30.468575,30.468575,30.468575,62.256073
Mongolia,MNG,2022-03-28,30.203228,30.203228,30.203228,62.256073
Mongolia,MNG,2022-04-04,31.013634,31.013634,31.013634,62.256073
Mongolia,MNG,2022-04-11,31.82404,31.82404,31.82404,62.256073
Mongolia,MNG,2022-04-18,32.634445,32.634445,32.634445,62.256073
Mongolia,MNG,2022-04-25,33.44485,33.44485,33.44485,62.256073
Mongolia,MNG,2022-05-02,33.360237,33.360237,33.360237,62.31514
Mongolia,MNG,2022-05-09,33.275623,33.275623,33.275623,62.344673
Mongolia,MNG,2022-05-16,33.19101,33.19101,33.19101,62.40374
Mongolia,MNG,2022-05-23,33.106396,33.106396,33.106396,62.433273
Mongolia,MNG,2022-05-30,33.021782,33.021782,33.021782,62.462807
Mongolia,MNG,2022-06-06,33.026115,33.026115,33.026115,62.49234
Mongolia,MNG,2022-06-13,33.03045,33.03045,33.03045,62.49234
Mongolia,MNG,2022-06-20,33.034782,33.034782,33.034782,62.49234
Mongolia,MNG,2022-06-27,33.039116,33.039116,33.039116,62.49234
Mongolia,MNG,2022-07-04,32.79769,32.79769,32.79769,62.551407
Mongolia,MNG,2022-07-11,32.556267,32.556267,32.556267,62.58094
Mongolia,MNG,2022-07-18,32.314842,32.314842,32.314842,62.58094
Mongolia,MNG,2022-07-25,32.073414,32.073414,32.073414,62.58094
Mongolia,MNG,2022-08-01,33.031994,33.031994,33.031994,62.58094
Mongolia,MNG,2022-08-08,33.990574,33.990574,33.990574,62.699074
Mongolia,MNG,2022-08-15,34.949154,34.949154,34.949154,62.699074
Mongolia,MNG,2022-08-22,35.907734,35.907734,35.907734,62.75814
Mongolia,MNG,2022-08-29,36.86631,36.86631,36.86631,62.846737
Mongolia,MNG,2022-09-05,36.91047,36.91047,36.91047,62.87627
Mongolia,MNG,2022-09-12,36.954624,36.954624,36.954624,62.905804
Mongolia,MNG,2022-09-19,36.998783,36.998783,36.998783,62.935337
Mongolia,MNG,2022-09-26,37.04294,37.04294,37.04294,62.935337
Mongolia,MNG,2022-10-03,36.97693,36.97693,36.97693,62.935337
Mongolia,MNG,2022-10-10,36.91092,36.91092,36.91092,62.935337
Mongolia,MNG,2022-10-17,36.84491,36.84491,36.84491,62.935337
Mongolia,MNG,2022-10-24,36.7789,36.7789,36.7789,62.935337
Mongolia,MNG,2022-10-31,36.71289,36.71289,36.71289,62.935337
Mongolia,MNG,2022-11-07,37.158024,37.158024,37.158024,62.935337
Mongolia,MNG,2022-11-14,37.603157,37.603157,37.603157,62.96487
Mongolia,MNG,2022-11-21,38.04829,38.04829,38.04829,63.023937
Mongolia,MNG,2022-11-28,38.493423,38.493423,38.493423,63.023937
Mongolia,MNG,2022-12-05,39.024097,39.024097,39.024097,63.05347
Mongolia,MNG,2022-12-12,39.554768,39.554768,39.554768,63.05347
Mongolia,MNG,2022-12-19,40.085438,40.085438,40.085438,63.05347
Mongolia,MNG,2022-12-26,40.616108,40.616108,40.616108,63.083004
Mongolia,MNG,2023-01-02,40.05499,40.05499,40.05499,63.083004
Mongolia,MNG,2023-01-09,39.493874,39.493874,39.493874,63.083004
Mongolia,MNG,2023-01-16,38.932755,38.932755,38.932755,63.083004
Mongolia,MNG,2023-01-23,38.37164,38.37164,38.37164,63.083004
Mongolia,MNG,2023-01-30,37.81052,37.81052,37.81052,63.083004
Mongolia,MNG,2023-02-06,37.46852,37.46852,37.46852,63.083004
Mongolia,MNG,2023-02-13,37.12652,37.12652,37.12652,63.083004
Mongolia,MNG,2023-02-20,36.78452,36.78452,36.78452,63.083004
Mongolia,MNG,2023-02-27,36.44252,36.44252,36.44252,63.083004
Mongolia,MNG,2023-03-06,36.651413,36.651413,36.651413,63.083004
Mongolia,MNG,2023-03-13,36.86031,36.86031,36.86031,63.083004
Mongolia,MNG,2023-03-20,37.069206,37.069206,37.069206,63.083004
Mongolia,MNG,2023-03-27,37.278103,37.278103,37.278103,63.083004
Mongolia,MNG,2023-04-03,36.488766,36.488766,36.488766,63.083004
Mongolia,MNG,2023-04-10,35.699432,35.699432,35.699432,63.083004
Mongolia,MNG,2023-04-17,34.910095,34.910095,34.910095,63.083004
Mongolia,MNG,2023-04-24,34.120758,34.120758,34.120758,63.083004
Mongolia,MNG,2023-05-01,32.68978,32.68978,32.68978,63.083004
Mongolia,MNG,2023-05-08,31.258802,31.258802,31.258802,63.083004
Mongolia,MNG,2023-05-15,29.827824,29.827824,29.827824,63.083004
Mongolia,MNG,2023-05-22,28.396847,28.396847,28.396847,63.083004
Mongolia,MNG,2023-05-29,26.965868,26.965868,26.965868,63.083004
Mongolia,MNG,2023-06-05,28.00015,28.00015,28.00015,63.083004
Mongolia,MNG,2023-06-12,29.034431,29.034431,29.034431,63.083004
Mongolia,MNG,2023-06-19,30.068714,30.068714,30.068714,63.083004
Mongolia,MNG,2023-06-26,31.102995,31.102995,31.102995,63.083004
Mongolia,MNG,2023-07-03,31.269365,31.269365,31.269365,63.083004
Mongolia,MNG,2023-07-10,31.435736,31.435736,31.435736,63.083004
Mongolia,MNG,2023-07-17,31.602108,31.602108,31.602108,63.083004
Mongolia,MNG,2023-07-24,31.768478,31.768478,31.768478,63.083004
Mongolia,MNG,2023-07-31,31.934849,31.934849,31.934849,63.083004
Mongolia,MNG,2023-08-07,31.653378,31.653378,31.653378,63.083004
Mongolia,MNG,2023-08-14,31.371906,31.371906,31.371906,63.083004
Mongolia,MNG,2023-08-21,31.090435,31.090435,31.090435,63.083004
